termo;ocorrencias;beta;razao_chances;ic_inferior;ic_superior;identificado;qui2;p;ep_wald;assimetria_ic
intercepto;;-2.4133975117600195;0.08951066383898967;-3.2375942310872605;-1.7342496710056776;True;72.9389590390734;1.3372229863418468e-17;0.37706760523638366;0.8240118224550848
F1_email_lgpd_proprio;37;4.496324086347602;89.68684352520914;2.147905333548518;9.525921331880392;True;20.655942115265262;5.496633301000042e-06;1.4454952157220609;2.141695231967469
F2_email_lgpd_externo;25;3.586165601360079;36.095406062694465;1.2492066315689978;8.588387967848446;True;11.252622813822072;0.0007951058509772961;1.4809575382011708;2.1404836076071776
F3_email_generico_ancorado;26;2.5094884774408435;12.298637420746424;0.8018431227654941;4.877912731782325;True;8.794683139508066;0.0030210971194862242;0.9882895554150908;1.3869532381867173
F4_subpagina_titular;11;0.6254989633267973;1.8691783762524719;-1.655010926378079;2.953883277629399;True;0.30033675903413837;0.5836713801104045;1.158286211464839;1.020992859892364
F5_contato_ancorado;11;-0.44014105005106224;0.6439455861193504;-2.646238466754231;2.1655926058102497;True;0.13965909821421008;0.7086201502099425;1.2335565956419214;1.1811507670206904
F6_telefone_ancorado;13;-1.1655843372003176;0.3117404472602187;-4.329583379360703;2.119678606716734;True;0.49903722492592806;0.47992346291194576;1.3141503314381682;1.0383261499579552
F7_ancora_encarregado;82;1.2272371662772121;3.411790293486922;-0.18012947001603313;2.644559293325868;True;2.947824701825766;0.08599323579847111;0.6999662311972679;1.0070738430901216
F8_ancora_direitos;110;1.7914867591311867;5.998363962510901;0.8427643274845371;2.7952782087387544;True;13.720880994091502;0.00021208336660389815;0.4874882754697095;1.0580454473552792
